-nan -nan
0.966 0.939
0.962 0.969
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.966 0.966
0.965 0.965
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
0.964 0.964
