-nan -nan
0.837 0.838
0.877 0.879
0.833 0.836
0.834 0.834
0.835 0.834
0.834 0.835
0.835 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.835 0.834
0.834 0.834
0.834 0.834
0.835 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.835 0.834
0.834 0.835
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.834 0.834
0.834 0.835
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.835 0.834
0.834 0.834
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.835
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.834
0.834 0.835
0.835 0.834
0.834 0.834
0.834 0.834
