-nan -nan
0.988 0.988
0.988 0.988
0.987 0.987
0.988 0.988
0.987 0.988
0.988 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.987 0.987
0.988 0.988
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.988 0.987
0.988 0.988
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.988 0.988
0.988 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.988 0.988
0.987 0.987
0.987 0.987
0.987 0.987
0.987 0.987
0.988 0.988
0.988 0.988
0.988 0.988
0.987 0.987
0.987 0.987
0.988 0.987
0.987 0.987
