-nan -nan
0.968 0.955
0.965 0.918
0.955 0.942
0.957 0.957
0.958 0.958
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.958
0.958 0.958
0.957 0.957
0.957 0.957
0.958 0.958
0.958 0.958
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.958
0.959 0.958
0.957 0.957
0.957 0.957
0.958 0.958
0.958 0.958
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.958
0.958 0.958
0.957 0.957
0.957 0.957
0.958 0.958
0.958 0.958
0.957 0.957
0.958 0.958
0.957 0.957
0.958 0.958
0.958 0.958
0.957 0.957
0.958 0.958
0.958 0.958
0.959 0.958
0.958 0.958
0.957 0.957
0.958 0.958
0.958 0.958
0.958 0.958
0.958 0.958
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.958
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.958 0.958
0.957 0.957
0.958 0.958
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.957 0.957
0.958 0.958
0.959 0.958
