0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
46149120.000 44835840.000 23477760.000 17706240.000 13893120.000 10944000.000 8225280.000 7257600.000 8732160.000 7257600.000 5783040.000 4654080.000 3571200.000 3571200.000 6520320.000 5045760.000 3893760.000 3571200.000 3571200.000 3571200.000 3283200.000 2649600.000 1912320.000 1728000.000 1728000.000 1728000.000 1728000.000 3571200.000 3571200.000 3202560.000 2465280.000 1785600.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1543680.000 1175040.000 817920.000 806400.000 806400.000 806400.000 806400.000 806400.000 806400.000 806400.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1728000.000 1716480.000 1359360.000 990720.000 806400.000 806400.000 806400.000 304899840.000
167731200.000 166095360.000 77114880.000 64926720.000 115200.000 34560.000 34560.000 80640.000 11520.000 80640.000 80640.000 80640.000 172800.000 172800.000 34560.000 34560.000 34560.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 357120.000 264960.000 357120.000 2016000.000 80640.000 80640.000 80640.000 80640.000 80640.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 357120.000 725760.000 725760.000 725760.000 725760.000 380160.000 1140480.000 2914560.000 357120.000 357120.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 172800.000 725760.000 725760.000 725760.000 497168640.000
90708480.000 118356480.000 47462400.000 34341120.000 725760.000 14019840.000 9031680.000 5806080.000 14734080.000 2856960.000 4032000.000 12441600.000 3824640.000 7511040.000 2903040.000 2903040.000 2903040.000 12096000.000 5621760.000 12096000.000 4469760.000 4055040.000 3329280.000 3905280.000 633600.000 3744000.000 4008960.000 5644800.000 4700160.000 2856960.000 3974400.000 2338560.000 11623680.000 5184000.000 11623680.000 11623680.000 11623680.000 9192960.000 5184000.000 9538560.000 11623680.000 10575360.000 8605440.000 6531840.000 8121600.000 8121600.000 3571200.000 3571200.000 794880.000 1981440.000 12902400.000 8121600.000 5184000.000 5368320.000 5368320.000 11808000.000 10494720.000 5368320.000 8213760.000 9768960.000 2937600.000 5886720.000 6451200.000 7119360.000 692121600.000
6693120.000 83070720.000 29341440.000 3962880.000 172800.000 37774080.000 13420800.000 172800.000 44812800.000 172800.000 80640.000 24664320.000 4112640.000 7315200.000 172800.000 172800.000 172800.000 19422720.000 3329280.000 19422720.000 172800.000 172800.000 172800.000 357120.000 288000.000 3479040.000 5587200.000 4320000.000 172800.000 357120.000 172800.000 357120.000 22890240.000 172800.000 22890240.000 22890240.000 22890240.000 12602880.000 172800.000 12291840.000 22890240.000 20574720.000 16312320.000 11969280.000 13190400.000 13190400.000 357120.000 357120.000 276480.000 357120.000 19077120.000 12084480.000 172800.000 172800.000 172800.000 22890240.000 12579840.000 172800.000 11969280.000 18420480.000 2200320.000 7084800.000 7107840.000 12568320.000 657020160.000
23374080.000 71573760.000 25079040.000 6612480.000 5460480.000 23869440.000 13063680.000 6854400.000 37532160.000 8674560.000 21991680.000 23120640.000 5241600.000 8467200.000 10252800.000 9169920.000 6670080.000 16715520.000 3755520.000 20540160.000 7580160.000 6428160.000 5022720.000 4561920.000 1624320.000 4896000.000 6670080.000 4147200.000 7061760.000 7153920.000 3248640.000 4561920.000 37278720.000 9976320.000 37278720.000 25666560.000 37278720.000 14584320.000 8709120.000 13950720.000 21646080.000 33511680.000 26553600.000 18766080.000 11623680.000 17107200.000 5875200.000 5875200.000 1255680.000 3536640.000 31910400.000 12533760.000 8547840.000 8547840.000 8547840.000 26127360.000 12913920.000 8547840.000 10275840.000 26323200.000 4435200.000 5806080.000 5667840.000 11992320.000 923627520.000
32590080.000 38016000.000 12487680.000 829440.000 34560.000 11520.000 15517440.000 7983360.000 16462080.000 5921280.000 14204160.000 26668800.000 5702400.000 8570880.000 14204160.000 11854080.000 4654080.000 8709120.000 4354560.000 19388160.000 8916480.000 6589440.000 5863680.000 5587200.000 2154240.000 4746240.000 6946560.000 5702400.000 9434880.000 9619200.000 80640.000 6255360.000 53233920.000 16588800.000 46725120.000 24825600.000 45388800.000 14054400.000 9434880.000 13259520.000 34560.000 36944640.000 37935360.000 28581120.000 80640.000 16243200.000 9400320.000 9400320.000 1969920.000 5483520.000 45020160.000 14918400.000 16773120.000 18017280.000 18017280.000 30470400.000 14400000.000 15793920.000 9607680.000 40815360.000 7914240.000 622080.000 80640.000 5771520.000 927866880.000
15978240.000 21093120.000 7280640.000 1221120.000 2200320.000 11934720.000 16623360.000 9930240.000 9734400.000 6048000.000 4469760.000 27774720.000 7315200.000 4112640.000 8398080.000 4273920.000 3375360.000 2062080.000 541440.000 22521600.000 10897920.000 2880000.000 7545600.000 1889280.000 587520.000 2188800.000 8812800.000 6105600.000 11462400.000 3686400.000 3294720.000 6531840.000 62784000.000 29318400.000 39271680.000 24168960.000 44467200.000 8686080.000 8720640.000 12119040.000 23258880.000 11520.000 46563840.000 32279040.000 12061440.000 20551680.000 16669440.000 16669440.000 564480.000 1578240.000 48107520.000 11312640.000 11738880.000 4458240.000 27198720.000 22291200.000 14999040.000 4631040.000 11577600.000 72264960.000 11289600.000 149760.000 5287680.000 7269120.000 905091840.000
14918400.000 14319360.000 4631040.000 2050560.000 2338560.000 6912000.000 10471680.000 9849600.000 9964800.000 6428160.000 2269440.000 21876480.000 7568640.000 2488320.000 5955840.000 4896000.000 2937600.000 1255680.000 633600.000 20678400.000 10782720.000 3110400.000 5967360.000 783360.000 864000.000 2592000.000 8824320.000 6128640.000 12614400.000 3214080.000 3732480.000 8352000.000 57496320.000 33465600.000 28454400.000 22095360.000 34940160.000 11208960.000 8524800.000 11911680.000 27336960.000 18501120.000 30942720.000 30873600.000 23466240.000 18673920.000 27095040.000 18328320.000 576000.000 1935360.000 42670080.000 9711360.000 10275840.000 13847040.000 44017920.000 21519360.000 15667200.000 3490560.000 12038400.000 81630720.000 13893120.000 633600.000 11566080.000 14526720.000 920724480.000
14826240.000 8121600.000 34560.000 3168000.000 34560.000 3525120.000 80640.000 12038400.000 11059200.000 8179200.000 3168000.000 13835520.000 9469440.000 3859200.000 7084800.000 6048000.000 4066560.000 5932800.000 34560.000 10356480.000 13006080.000 4515840.000 34560.000 80640.000 2476800.000 3916800.000 10886400.000 34560.000 13662720.000 4654080.000 11520.000 9446400.000 50135040.000 35251200.000 28327680.000 20263680.000 40965120.000 13224960.000 9953280.000 14376960.000 47669760.000 3997440.000 9066240.000 37509120.000 41506560.000 11854080.000 38707200.000 9653760.000 34560.000 8236800.000 45400320.000 10656000.000 9907200.000 21277440.000 74142720.000 18005760.000 15678720.000 19883520.000 12096000.000 11520.000 34560.000 11520.000 18812160.000 15586560.000 869886720.000
