-nan -nan
0.396 0.394
0.817 0.806
0.758 0.775
0.139 0.140
0.051 0.052
0.047 0.047
0.046 0.046
0.045 0.045
0.044 0.044
0.043 0.043
0.042 0.042
0.767 0.755
0.203 0.206
0.154 0.152
0.974 0.974
0.974 0.974
0.974 0.973
0.974 0.974
0.973 0.975
0.974 0.974
0.973 0.974
0.975 0.973
0.974 0.974
0.974 0.974
0.973 0.973
0.974 0.974
0.975 0.973
0.974 0.974
0.974 0.974
0.973 0.973
0.974 0.974
0.974 0.973
0.973 0.974
0.974 0.974
0.973 0.973
0.974 0.973
0.974 0.974
0.973 0.975
0.974 0.974
0.973 0.974
0.974 0.973
0.974 0.974
0.973 0.974
0.973 0.973
0.973 0.974
0.975 0.973
0.974 0.974
0.974 0.974
0.973 0.973
0.974 0.974
0.974 0.973
0.973 0.974
0.974 0.974
0.973 0.973
0.974 0.973
0.974 0.973
0.973 0.975
0.974 0.974
0.973 0.974
0.974 0.973
0.974 0.974
0.973 0.974
0.973 0.973
0.973 0.974
0.975 0.973
0.974 0.974
0.974 0.974
0.973 0.973
0.974 0.974
0.974 0.973
0.973 0.974
0.974 0.974
0.973 0.973
0.974 0.973
0.974 0.973
0.973 0.974
0.974 0.974
0.973 0.974
0.974 0.973
0.974 0.974
0.973 0.974
0.973 0.973
0.973 0.974
0.975 0.973
0.974 0.974
0.974 0.974
0.973 0.973
0.974 0.974
0.974 0.973
0.973 0.974
0.974 0.974
0.973 0.973
0.974 0.973
0.974 0.973
0.973 0.975
0.974 0.974
0.973 0.974
0.974 0.973
